Latitude,Longitude,distance_to_nearest_substation_m,distance_to_nearest_powerline_m,altitude
39.72,19.91,40487.715315550144,18160.08841590392,0.0
39.72,19.93,42180.595186550185,16550.263223593716,-4.724261283874512
39.72,19.95,43875.19083632212,14940.312804823054,-30.94834136962891
39.72,19.97,45571.310151789745,13330.237125221198,-6.813313484191895
39.72,19.99,47268.78844824624,11720.036150374715,53.10105133056641
39.72,20.01,48772.535245155406,10109.709845827325,52.65871047973633
39.72,20.03,49160.09809835443,8499.258177080976,1.640888929367065
39.72,20.05,49603.54087782717,6888.681109592765,7.411188125610352
39.72,20.07,50101.37924467698,5277.978608778746,24.60424613952637
39.72,20.09,50652.008750722394,3667.1506400118087,296.7907409667969
39.72,20.11,51253.72742982385,2056.1971686218635,419.5742797851562
39.72,20.13,51904.75798574368,445.1181598964237,41.78136825561523
39.72,20.15,52603.26904901091,1166.0864209193528,159.6993103027344
39.72,20.17,53347.39508107253,2777.4166086222485,294.0870971679688
39.72,20.19,54135.25461351417,4388.872438052298,531.1599731445312
39.72,20.21,54964.96661578205,6000.453944090759,794.751708984375
39.72,20.23,55834.66488101366,7614.185795242369,249.2191925048828
39.72,20.25,56742.510402678374,9255.184136237072,363.5492553710938
39.72,20.27,57686.70178269898,10918.791502045797,218.3960876464844
39.72,20.29,58665.48376430107,12596.051058042083,287.8766174316406
39.72,20.31,59677.15402075617,14282.152201409708,386.13330078125
39.72,20.33,60720.06835581748,15974.29409867159,238.6812286376953
39.72,20.35,61792.64448514754,17670.740260382125,602.7932739257812
39.72,20.37,62893.3645723225,19370.358769631584,521.6912841796875
39.72,20.39,64020.77669024656,21072.38109627481,557.057373046875
39.72,20.41,65173.495370907134,22776.26751554122,422.0365295410156
39.72,20.43,66350.20139494492,24481.628068308622,246.3226623535156
39.72,20.45,67549.64095899886,26188.17409967653,296.6331176757812
39.72,20.47,68770.62434413447,27895.68743642969,297.8753662109375
39.72,20.49,70012.02419388558,29602.888480076872,183.4584350585938
39.72,20.51,71272.77349602134,30881.48800074024,424.3953552246094
39.72,20.53,72551.86334854174,32200.35565118769,496.0335388183594
39.72,20.55,73848.34057788782,33554.74312966458,233.518310546875
39.72,20.57,75161.30526601184,34940.51976163007,343.04638671875
39.72,20.59,76489.90823292195,36354.09581300554,157.5165557861328
39.72,20.61,77833.34851246237,37792.35168099281,214.7100830078125
39.72,20.63,79190.87085149008,39252.57428233492,206.1121978759766
39.72,20.65,80561.76325605708,40732.400953023,374.4625549316406
39.72,20.67,81945.35460269812,42229.770591281434,514.607666015625
39.72,20.69,80305.5044795632,43742.8814707888,593.7739868164062
39.72,20.71,78608.93492489507,45270.1550198522,483.0561828613281
39.72,20.73,76913.20371037892,46810.20483459123,593.4673461914062
39.72,20.75,75218.36737630617,48361.81022437528,595.1478271484375
39.72,20.77,73524.48765453685,49923.893647213845,655.3275146484375
39.72,20.79,71831.63207298788,51495.50146401536,471.160400390625
39.72,20.81,70139.87464594396,53075.78751364296,469.6706237792969
39.72,20.83,68449.29666463788,54663.99907992395,469.3314514160156
39.72,20.85,66759.98760535909,56259.464884649,601.14501953125
39.72,20.87,65072.046175810305,57861.58479609416,1053.276977539062
39.72,20.89,63385.58152465144,59469.82099073896,1556.734619140625
39.72,20.91,61700.71464441017,61083.69034702302,1545.353149414062
39.72,20.93,60017.58000440773,62702.757884961014,898.3035888671875
39.72,20.95,58336.32745840322,64326.631094943135,640.7449951171875
39.72,20.97,56657.124481750034,65954.95502384007,509.1675109863281
39.72,20.99,54980.158805521714,67587.40800734142,684.00439453125
39.72,21.01,53305.641531087065,69223.6979548654,563.7750854492188
39.72,21.03,51633.81082895652,70863.55910795603,614.40625
39.72,21.05,49964.936351706,72506.74920529184,777.5478515625
39.72,21.07,48299.32452417467,74153.04699764335,995.699462890625
39.74,19.13,28362.54350914156,80885.03181608475,-1025.758666992188
39.74,19.15,26738.255763071375,80280.75207638132,-989.4044189453125
39.74,19.17,25126.060649119663,79511.5775017348,-1099.4775390625
39.74,19.19,23528.441563484663,77806.16626179616,-1067.719116210938
39.74,19.21,21948.57898075144,76101.1196224148,-1112.51025390625
39.74,19.23,20390.597779155443,74396.46184185245,-1123.027587890625
39.74,19.25,18859.91842008471,72692.21945751186,-1133.453247070312
39.74,19.27,17363.759402924137,70988.42155807874,-1139.106811523438
39.74,19.29,15911.857806002394,69285.10009548582,-1138.725341796875
39.74,19.31,14517.494501678371,67582.2902436516,-1123.713134765625
39.74,19.33,13198.913379637926,65880.03081235522,-1092.496704101562
39.74,19.35,11981.156627672955,64178.36472635571,-1008.597778320312
39.74,19.37,10898.070431284596,62477.33958203269,-651.8450927734375
39.74,19.39,9993.53211316815,60777.00829652649,-878.04248046875
39.74,19.41,9319.669800523392,59077.4298677442,-342.7301330566406
39.74,19.43,8928.85882720597,57378.67026786326,-196.7712860107422
39.74,19.45,8858.634621245808,55680.80349837654,-58.96765899658203
39.74,19.47,9116.403224435053,53983.91284163455,-120.4422988891602
39.74,19.49,9675.981755344386,52288.09235269943,-130.1520080566406
39.74,19.51,10489.173279204302,50593.44864679117,-0.8201642036437988
39.74,19.53,11502.308977140896,48900.10305254508,-8.756621360778809
39.74,19.55,12667.501573483369,47208.19422087128,-19.81803703308105
39.74,19.57,13946.688367790372,45517.881305136034,-39.36128997802734
39.74,19.59,15311.3220062572,43829.34786292484,-39.88048934936523
39.74,19.61,16740.516772460254,42142.80667616707,-17.98302841186523
39.74,19.63,18219.083093539328,40458.50574956644,0.0
39.74,19.65,19735.92550457063,38776.73583395993,0.0
39.74,19.67,21282.859688941215,37097.839941379454,79.27104187011719
39.74,19.69,22853.774036313796,35422.22548706687,171.8917846679688
39.74,19.71,24444.043984279026,33750.37993258784,56.13418960571289
39.74,19.73,26050.12343634235,32082.891147315448,78.2422103881836
39.74,19.75,27669.258068206404,30420.47420461652,70.94026947021484
39.74,19.77,29299.2822577026,28764.007065033344,116.708137512207
39.74,19.79,30938.473625814415,27114.578699300226,307.1013793945312
39.74,19.81,32585.44759280002,25473.5548738005,323.9987182617188
39.74,19.83,34239.08001322554,23842.669391493968,576.6904907226562
39.74,19.85,35898.44973594153,22224.15259414075,787.52783203125
39.74,19.87,37562.79546666062,20614.967730918088,344.6886596679688
39.74,19.89,39231.483015715574,19005.86112160738,762.4711303710938
39.74,19.91,40903.9801713933,17396.629329709474,456.6662902832031
39.74,19.93,42579.83723335798,15787.272321085546,23.50222015380859
39.74,19.95,44258.67179091298,14177.79006155317,-9.620616912841797
39.74,19.97,45940.15671623004,12568.182516886493,-0.5423660278320312
39.74,19.99,46258.496299473336,10958.449652816398,0.6880149841308594
39.74,20.01,46604.22690983063,9348.59143503288,0.0
39.74,20.03,47009.560538804326,7738.607829182101,1.085279583930969
39.74,20.05,47472.96986016234,6128.498800866272,31.216796875
39.74,20.07,47992.77197690213,4518.2643156458,660.1680908203125
39.74,20.09,48567.1556484804,2907.9043390393595,20.72807884216309
39.74,20.11,49194.20847715821,1297.418836521896,594.5228271484375
39.74,20.13,49871.94327709776,313.19222647413187,55.23644256591797
39.74,20.15,50598.322988772634,1923.9288845583144,177.0702209472656
39.74,20.17,51371.28365234358,3534.791172382142,64.44088745117188
39.74,20.19,52188.75510432664,5145.779124641125,307.3000183105469
39.74,20.21,53048.67920210561,6756.892776070557,244.9478454589844
39.74,20.23,53949.02550364571,8368.13216145019,139.8972778320312
39.74,20.25,54887.80443149023,9979.497315600402,212.2234649658203
39.74,20.27,55863.07802912519,11590.988273385108,430.3822326660156
39.74,20.29,56872.96847515639,13202.605069709934,352.133056640625
39.74,20.31,57915.66455819364,14820.302135583324,490.9129638671875
39.74,20.33,58989.42633600842,16456.753146941446,345.1405639648438
39.74,20.35,60092.58820948475,18107.600185444764,425.0442199707031
39.74,20.37,61223.560638364914,19769.23609019741,444.8596496582031
39.74,20.39,62380.830714689066,21439.151524257966,394.2095336914062
39.74,20.41,63562.961793683826,23115.551344345815,400.4793701171875
39.74,20.43,64768.59236275071,24394.62168390547,546.162841796875
39.74,20.45,65996.4343087791,25589.67875003162,828.3795166015625
39.74,20.47,67245.27072338553,26840.742405845667,398.6871337890625
39.74,20.49,68513.9533659171,28140.343234839995,255.8038330078125
39.74,20.51,69801.39988550349,29482.062691370294,348.8924560546875
39.74,20.53,71106.59088657022,30860.407196999116,222.9888763427734
39.74,20.55,72428.56690717951,32270.683665447224,612.051025390625
39.74,20.57,73766.42536631148,33708.88412471608,514.6910400390625
39.74,20.59,75119.31752477336,35171.58285668985,380.4121398925781
39.74,20.61,76486.4454946548,36655.84694095154,343.7310485839844
39.74,20.63,77867.05932397624,38159.15969810355,368.0695190429688
39.74,20.65,79260.45417632176,39679.355851118606,543.3473510742188
39.74,20.67,80665.9676195678,41214.56696895163,589.4431762695312
39.74,20.69,80649.01783915161,42763.17573684404,693.44775390625
39.74,20.71,78960.32240477722,44323.777697164434,509.4193725585938
39.74,20.73,77272.79539431125,45895.149255507786,488.55224609375
39.74,20.75,75586.51490807017,47476.220911319666,497.1913757324219
39.74,20.77,73901.56612373432,49066.05483083816,468.6155395507812
39.74,20.79,72218.04210738016,50663.82602335684,466.1448669433594
39.74,20.81,70536.04473742422,52268.80650657649,995.1732788085938
39.74,20.83,68855.68576003346,53880.351952928606,725.2836303710938
39.74,20.85,67177.08799807605,55497.890397686926,1394.737915039062
39.74,20.87,65500.38673996151,57120.91266350179,1570.897338867188
39.74,20.89,63825.73133994335,58748.96421682729,584.4028930664062
39.74,20.91,62153.2870678461,60381.63822170983,990.5610961914062
39.74,20.93,60483.237254031046,62018.56959737236,697.8081665039062
39.74,20.95,58815.785785121545,63659.429919557246,534.9642333984375
39.74,20.97,57151.160018014154,65303.92303307337,546.4163208007812
39.74,20.99,55489.61419466148,66951.78126548848,1133.539794921875
39.74,21.01,53831.43345880248,68602.7621503707,998.3713989257812
39.74,21.03,52176.93859926239,70256.6455836608,625.6324462890625
39.74,21.05,50526.49167400167,71913.23134924883,675.561767578125
39.74,21.07,48880.50270650091,73572.33696013567,733.9208984375
39.76,19.13,29127.85747035471,78819.03697119885,-1017.813354492188
39.76,19.15,27549.19462315903,78198.98825748161,-1060.504028320312
39.76,19.17,25987.81683574124,77611.47451614223,-980.0986328125
39.76,19.19,24447.033767818193,77057.23916388348,-1090.597290039062
39.76,19.21,22930.994635767755,75902.37507329072,-1109.269409179688
39.76,19.23,21444.94514448515,74193.65254986251,-1121.429321289062
39.76,19.25,19995.569929031415,72485.14345415049,-1138.651611328125
39.76,19.27,18591.44520885432,70776.8624115048,-1131.536865234375
39.76,19.29,17243.625329902152,69068.8255021941,-1083.215942382812
39.76,19.31,15966.372307302569,67361.05044532653,-1130.479125976562
39.76,19.33,14777.990930797783,65653.55681134293,-834.8970947265625
39.76,19.35,13701.621086500532,63946.3662683949,-997.6797485351562
39.76,19.37,12765.623815548206,62239.50286906926,-897.2706909179688
39.76,19.39,12002.87897833831,60532.99338536683,-677.3768920898438
39.76,19.41,11448.064191137595,58826.86770166626,-272.0620422363281
39.76,19.43,11132.306988977443,57121.15927770289,-161.5819854736328
39.76,19.45,11076.066915848136,55415.90569652104,-107.0436248779297
39.76,19.47,11283.22083689334,53711.149316131035,-44.52859115600586
39.76,19.49,11739.829774833914,52006.9380484436,0.0
39.76,19.51,12418.403828713646,50303.32629537324,-2.822127819061279
39.76,19.53,13284.97002858378,48600.376080283735,-2.638461828231812
39.76,19.55,14305.402274887649,46898.15842387139,30.20446014404297
39.76,19.57,15449.238748296762,45196.7550281777,-6.238294124603271
39.76,19.59,16691.125442176213,43496.26035202139,0.0
39.76,19.61,18010.788889670966,41796.78418780818,-7.675633907318115
39.76,19.63,19392.35502264453,40098.45488626855,56.01799011230469
39.76,19.65,20823.50432419373,38401.42342650697,-0.09957647323608398
39.76,19.67,22294.688336208015,36705.86860017129,99.74520111083984
39.76,19.69,23798.481806064217,35012.00368027472,30.46760177612305
39.76,19.71,25329.075673730174,33320.08509199402,76.03042602539062
39.76,19.73,26881.89095662885,31630.42381790109,16.84557151794434
39.76,19.75,28453.28833715347,29943.400590369773,27.43355751037598
39.76,19.77,30040.35058785749,28259.48640914617,93.5981674194336
39.76,19.79,31640.719383754644,26579.2706711357,216.4808349609375
39.76,19.81,33252.47239876813,24903.50037948969,479.3497314453125
39.76,19.83,34874.030191119,23233.13579936464,249.6711883544922
39.76,19.85,36504.0851652562,21569.431061409177,703.0889282226562
39.76,19.87,38141.54696905528,19914.053515569372,475.5059814453125
39.76,19.89,39785.500199432,18269.264855110967,568.2992553710938
39.76,19.91,41435.17138816044,16638.2035221076,0.0
39.76,19.93,43089.90303513709,15024.268378340925,411.4331665039062
39.76,19.95,43545.672301857165,13415.25447244268,0.0
39.76,19.97,43779.52770769309,11806.115257172383,191.0360717773438
39.76,19.99,44078.41047744064,10196.850698406197,55.61866760253906
39.76,20.01,44441.00791040353,8587.460761977023,0.0
39.76,20.03,44865.77454444671,6977.945413677459,87.4187240600586
39.76,20.05,45350.96287064028,5368.304619254048,0.0
39.76,20.07,45894.655983956305,3758.5383444127624,58.74569320678711
39.76,20.09,46494.80090260086,2148.646554817185,771.673828125
39.76,20.11,47149.24141143989,538.6292160861811,50.12533187866211
39.76,20.13,47855.74946133406,1071.5137062012209,232.4017791748047
39.76,20.15,48612.05436285672,2681.7822465100867,79.23522186279297
39.76,20.17,49415.869228344214,4292.176439347878,72.56726837158203
39.76,20.19,50264.914322538,5902.6963192630055,87.63007354736328
39.76,20.21,51156.93716642575,7513.341920847537,94.2702407836914
39.76,20.23,52089.7293933719,9124.113278734963,599.0826416015625
39.76,20.25,53061.1404778616,10735.010427601288,190.8634338378906
39.76,20.27,54069.08854547869,12346.033402164458,313.7363586425781
39.76,20.29,55111.56853085169,13957.18223718448,325.4011840820312
39.76,20.31,56186.6579826204,15568.45696746263,347.9870910644531
39.76,20.33,57292.52082582602,17179.85762784348,360.7567138671875
39.76,20.35,58427.40938767002,18446.392332749252,593.1917724609375
39.76,20.37,59589.66497672923,19404.999133680027,412.2879943847656
39.76,20.39,60777.71728256044,20462.080571167615,519.5453491210938
39.76,20.41,61990.082835216264,21603.184983937033,699.4116821289062
39.76,20.43,63225.36273514211,22815.708071744644,787.9888916015625
39.76,20.45,64482.23983493869,24088.86684312965,639.670166015625
39.76,20.47,65759.47552683658,25413.54914518928,356.802490234375
39.76,20.49,67055.90626420281,26782.1101691928,229.3168792724609
39.76,20.51,68370.43992247862,28188.15902572868,1043.66259765625
39.76,20.53,69702.05208467133,29626.35824034679,325.2276611328125
39.76,20.55,71049.7823190312,31092.246243851067,550.3283081054688
39.76,20.57,72412.73050158874,32582.08562640595,866.2255249023438
39.76,20.59,73790.05322365787,34092.7361562378,382.2129821777344
39.76,20.61,75180.96031399479,35621.54989112274,667.3110961914062
39.76,20.63,76584.71149669428,37166.28519032533,222.1466217041016
39.76,20.65,78000.61319900473,38725.03649617393,413.6572875976562
39.76,20.67,78608.0770601105,40296.177074179286,604.7589111328125
39.76,20.69,78620.66109789442,41878.31230534857,748.5907592773438
39.76,20.71,78670.17665143186,43470.24152783259,462.6395874023438
39.76,20.73,77694.16322363932,45070.926789141,465.4504089355469
39.76,20.75,76017.72024584729,46679.46718188387,463.8992919921875
39.76,20.77,74343.03463518829,48295.07769488277,481.1524963378906
39.76,20.79,72670.22774306434,49917.07172253864,695.3250732421875
39.76,20.81,70999.43222444145,51544.84654542134,1128.265380859375
39.76,20.83,69330.79336418424,53177.8712311915,1421.029418945312
39.76,20.85,67664.47059148183,54815.67651354117,1417.87939453125
39.76,20.87,66000.63921365324,56457.84629326269,785.6083984375
39.76,20.89,64339.492406566584,58104.01047437505,638.1198120117188
39.76,20.91,62681.24350614672,59753.83890305161,608.9218139648438
39.76,20.93,61026.128654258304,61407.03622084446,582.4304809570312
39.76,20.95,59374.40986299917,63063.337478712034,725.7677612304688
39.76,20.97,57726.378574640585,64722.504386411005,845.923583984375
39.76,20.99,56082.359810642345,66384.32209440827,649.38427734375
39.76,21.01,54442.71702317289,68048.59642366754,826.6569213867188
39.76,21.03,52807.85778725687,69715.1514734267,-982.0048828125
39.76,21.05,51178.24050230931,71383.82754905203,796.9542236328125
